label,features
0,"[-3.05893399e+02  4.56736629e-01 -5.75131185e+01  2.05378740e+01
  2.00071555e+01  1.26220569e+01 -3.84168393e+00  1.01741520e+01
  5.84283457e+00 -7.22038905e+00  5.05501276e-01  7.97743704e+00
  1.95932422e+00 -2.55799796e+00  2.73730967e+00  4.54215457e+00
 -1.37304940e+00  1.08862556e+00  7.16196096e+00  3.05749304e+00
  3.88209680e-01 -1.14997931e-01 -2.10391243e-01 -4.38043878e-02
  1.38785128e-02  6.11886001e-02 -1.06317495e-02  1.58679648e-02
  7.48459348e-03 -2.21355666e-02  1.98913670e-02  7.50331423e-02
  4.15601403e-02  3.36505966e-02  4.13783556e-02  4.98415840e-02
  2.15030799e-02  5.74518763e-02  8.21154641e-02  1.71138425e-02]"
0,"[-3.13668729e+02 -1.38797146e+01 -4.33074187e+01  4.29993191e+01
  2.93960977e+01  2.46199262e+00 -1.17592855e+01  1.22125422e+01
  7.65882387e+00 -8.53567530e+00  4.69713701e+00  4.40793056e+00
 -5.53177623e+00 -2.42987643e+00  2.86629077e+00  7.87751077e-01
 -4.90803701e+00  7.13550163e+00  5.39475339e+00 -1.55765478e+00
 -1.14075110e-01  5.35026233e-02  1.76138635e-02  2.51960478e-02
  6.00835479e-02 -4.07861365e-02  7.88167062e-03 -6.72341237e-03
 -8.06727605e-02 -2.65324562e-02 -2.14418957e-02 -4.47294186e-02
  6.62854768e-03  1.50720995e-02 -2.50367196e-02 -3.04215368e-02
 -6.36983076e-03 -4.06239217e-02  1.30518321e-02  5.52410210e-02]"
0,"[-2.91498439e+02 -1.92437063e+01 -5.90288848e+01  4.07991046e+01
  2.44007579e+01  8.40786073e+00 -7.80161164e+00  5.18069658e+00
  5.18994661e+00 -1.23455828e+01  3.60756401e+00  7.60708537e+00
  1.78853381e+00 -4.40898353e+00 -1.13874876e+00 -6.78499532e-01
  1.10879086e+00  1.37086616e+01  4.93655406e+00  3.02281008e-02
  4.59552542e-01  1.55129280e-01 -2.08896968e-01  1.50777835e-01
  1.38505651e-01 -2.86443346e-01 -1.33796399e-01 -9.26087941e-03
 -8.95139817e-02 -2.85692017e-01 -6.02920549e-02  7.09581804e-02
 -4.54322993e-02 -1.09133607e-01 -1.24336549e-01 -2.43010569e-02
 -1.75574513e-02  3.46596890e-02 -9.76790151e-02 -2.51742039e-02]"
0,"[-3.16838292e+02 -2.81572840e+01 -3.92402592e+01  5.80335151e+01
  2.19998918e+01 -9.17722986e+00 -6.53113987e+00  1.67565632e+01
  2.65544574e+00 -1.48733720e+01  1.02587426e+01  1.70594707e+00
 -6.72385104e+00 -1.68347483e+00  1.32570005e+00  1.49298981e+00
 -4.41806238e+00  1.03228613e+01  2.08900854e+00 -2.36844249e+00
 -1.71388368e-02  1.01310062e-01 -5.61949711e-03 -1.08357084e-01
  9.82621857e-02  3.88261004e-03 -9.64341229e-02  2.29148729e-03
 -1.00549602e-01 -1.16761149e-01 -6.15132285e-02 -4.08738159e-02
 -5.98180960e-02  3.13907777e-03 -8.43347147e-03 -6.96525936e-02
 -6.54560911e-02 -1.48302981e-02 -4.69797838e-02 -7.41261178e-02]"
0,"[-3.01842892e+02 -4.66772184e+00 -6.00816340e+01  2.50823744e+01
  2.90898654e+01  1.42890303e+01 -1.48532571e+01  1.20492700e+00
  8.39593717e+00 -8.12907650e-01  3.46255972e+00 -3.89791296e+00
  4.12857996e-01  1.00418925e+00  2.94016495e+00  7.31632480e-01
 -5.51369099e+00  8.22967599e+00  5.18000122e+00  4.58352906e-01
  4.24221459e-01 -1.16777798e-01  1.08450738e-01  1.78881950e-01
 -4.09600984e-02 -5.93124994e-02  3.20258578e-02 -1.62296224e-02
 -4.48369794e-02  1.17199366e-02  4.09451377e-02 -1.00129153e-01
 -1.70084617e-03  1.03005041e-01  1.08259707e-02 -4.62999543e-02
  3.82036233e-03  8.60369707e-02 -1.65310966e-01 -6.74223595e-02]"
0,"[-2.87382352e+02 -3.95276273e+00 -5.84537901e+01  2.56666595e+01
  1.46252374e+01  7.13414133e+00 -5.82659810e+00  1.08269938e+01
  5.64935642e+00 -1.31543075e+01 -9.72605992e-01  2.34140104e+00
 -1.09167430e+00 -4.06612700e+00  2.65647109e+00  4.12752979e+00
 -3.42512712e+00  3.89944834e+00  3.97990895e+00  1.13314988e+00
 -2.17370548e-01  3.32073423e-02  7.93513613e-03 -2.29474784e-02
  1.33613706e-02 -5.15981944e-02  1.16922171e-02  1.65091667e-02
 -2.85328140e-02 -7.00051832e-03 -1.78675102e-02  1.96052316e-02
  1.63010779e-02 -3.44905824e-02  5.16012994e-03 -1.69294616e-02
  1.76633154e-03 -4.77671184e-03 -3.71693745e-03  1.48417316e-03]"
0,"[-2.84610447e+02 -9.38108119e+00 -6.33907042e+01  3.54764131e+01
  2.55625040e+01  1.19982875e+01 -1.31429404e+01 -1.41538318e-01
  6.71585341e+00 -1.21648835e+00  4.94238850e+00 -5.39770535e+00
 -3.92059388e+00 -1.31422289e+00  5.97362601e+00  2.38273432e+00
 -6.88451476e+00  5.74908454e+00  5.74761032e+00  3.84449354e+00
  6.69734338e-01 -5.89824501e-02 -1.51540864e-01 -6.57384862e-03
  1.45512110e-02  1.25916756e-01 -8.21479045e-02  5.29386381e-02
  8.29720354e-02  4.97709326e-02  9.36539677e-02 -6.34817438e-02
  5.15882187e-02  1.33268672e-01 -4.71416279e-03  7.83794810e-03
  7.27346478e-02  3.17247806e-02  9.92505656e-03  3.26114505e-02]"
0,"[-2.96268693e+02 -1.34457436e+01 -5.95437975e+01  3.13747311e+01
  2.51418558e+01  1.52678467e+01 -1.18453871e+01 -1.59968139e+00
  6.94580650e+00 -1.15988391e+00  2.65486827e+00 -2.23449955e+00
 -2.06877023e+00 -7.12523705e-01  4.82399960e+00 -6.85608625e-01
 -5.72663240e+00  5.80581311e+00  5.57200590e+00  1.03991236e+00
  5.69197990e-01  4.55631824e-02 -1.58730232e-01  7.83727443e-03
  3.64646101e-02  7.85355538e-02  2.80088248e-02 -2.07169984e-03
 -4.53460883e-02 -2.02622938e-03  5.21129514e-02  2.01241762e-03
 -3.01521626e-02 -2.40385916e-02 -6.18893291e-03  1.19924849e-02
  4.19610025e-02 -1.24620104e-03 -3.75838318e-02  1.38019438e-02]"
0,"[-3.00138959e+02 -6.79751435e+00 -5.95849085e+01  2.21789097e+01
  2.70206227e+01  1.65205873e+01 -9.86882463e+00 -3.60615322e-01
  4.00458893e+00 -1.62484750e+00  6.88430235e+00  1.33339609e+00
 -4.90742989e+00 -3.86805455e+00  3.85479357e+00  3.58041812e+00
 -2.29748706e+00  6.93606238e+00  3.27365065e+00  5.85226890e-01
 -7.64487123e-02  2.20663808e-02 -4.22334692e-02  2.88291797e-02
  7.87577547e-02 -4.74572028e-02 -3.26810330e-02 -2.63643819e-02
 -2.21949361e-02 -5.23385555e-04 -5.65925314e-02 -4.57956107e-03
  2.19825700e-02  4.18998335e-02  1.02931942e-02 -3.77863076e-02
 -2.34707440e-03 -2.27948912e-02  3.07645749e-03  2.50420010e-02]"
0,"[-3.09358555e+02  1.02291479e-01 -5.56738960e+01  2.32224397e+01
  2.25716359e+01  6.16282769e+00 -1.04471306e+01  1.16621289e+01
  6.05794819e+00 -1.34886803e+01  1.49139454e+00  4.08038786e+00
 -2.87355280e+00 -3.51569899e+00  3.88153028e+00  1.86027399e+00
 -5.25326676e+00  6.09813985e+00  6.51997574e+00  8.01743507e-01
  3.75855482e-01 -9.85368333e-02 -1.18865360e-01  2.08290811e-01
  1.44879301e-01 -7.38684931e-02 -1.35149968e-01  4.46625097e-02
  2.97446720e-02 -8.63709419e-02  1.23325857e-02  4.09291837e-02
 -4.45844629e-02 -2.80428827e-02 -1.98405896e-02  8.77227224e-03
  8.33900426e-03 -7.85117060e-03  2.05208225e-02  1.30587667e-02]"
0,"[-3.16470829e+02 -7.52844744e+00 -5.07635586e+01  2.48020684e+01
  1.93853258e+01  9.66849705e+00 -6.01827619e+00  1.64132557e+00
 -4.43566173e-01 -2.26483733e+00  1.98832110e+00 -1.54164723e+00
 -3.03635236e+00 -1.07861689e+00 -7.08816850e-01  3.38449511e+00
 -2.38971647e+00  2.84301926e+00  6.05110839e+00  3.42579262e+00
  3.15457075e-01  2.58857776e-01 -2.04960058e-01 -9.79445940e-02
 -1.07814764e-01  2.26817564e-02  1.01087608e-01  6.34026390e-02
  1.67196513e-02 -3.67186172e-02 -2.61839452e-02 -6.67794798e-02
  1.55238425e-02 -3.78046201e-03  7.01309822e-03  2.71945548e-02
  4.80037807e-02 -2.73880781e-02 -4.78747062e-02 -3.79798858e-03]"
0,"[-3.03473672e+02 -1.05687603e+01 -4.95700586e+01  3.20561149e+01
  2.20729291e+01  8.09623679e+00 -9.97492798e+00  5.12395302e+00
  2.90001082e+00 -4.18836133e+00  3.76138218e+00 -4.15376298e-02
 -3.42599735e+00 -1.24599148e+00  2.84938655e+00  1.27814262e+00
 -5.05687120e+00  5.57164761e+00  6.80031901e+00  7.22243162e-01
  4.57791144e-01 -3.92434413e-03 -1.44796471e-01 -2.00561976e-02
  4.88903214e-03  1.42225794e-02 -3.53687552e-02 -4.26166036e-02
 -2.86688635e-02  1.18533323e-02 -1.43372019e-02 -3.74141383e-02
 -3.40715707e-02 -9.22429333e-03 -2.24460942e-03  8.59354988e-04
 -3.97374519e-02 -1.93769381e-02  2.79766046e-02 -5.77831165e-03]"
0,"[-2.94589768e+02 -4.68745076e+00 -5.88212634e+01  2.05493510e+01
  1.98423669e+01  1.08644748e+01 -5.19922485e+00  1.00861802e+01
  2.15072144e+00 -1.50456570e+01  5.21090196e+00  8.90028430e+00
 -1.58262487e+00 -2.18900753e+00 -8.49513452e-01  6.75228277e-01
 -3.82939961e+00  8.36454289e+00  7.13207218e+00 -2.89996143e-01
  2.05768818e-02  4.70843784e-02  2.00313771e-02  1.43114473e-03
  2.84661133e-03 -1.17471942e-02  8.23167203e-03  1.01608691e-03
  2.74065152e-02  4.22092789e-02  1.12427831e-02  7.49327265e-03
  2.72614196e-03  5.56667882e-03 -1.47570548e-02 -1.48739398e-02
  1.50989764e-02  1.02698073e-02 -2.11898614e-03  6.69016010e-04]"
0,"[-2.91723946e+02 -5.91133540e+00 -6.05105686e+01  2.58573750e+01
  2.81380906e+01  1.49394399e+01 -1.35223523e+01  3.25226333e+00
  6.26327050e+00 -6.32526042e+00  7.51407613e+00  2.70918022e+00
 -4.11136090e+00 -2.44949937e+00  2.99636886e+00  1.60725457e+00
 -4.76032625e+00  5.96617021e+00  6.47895074e+00  1.00101456e+00
  3.83908745e-01 -3.08349959e-02 -1.15534220e-01  1.02255612e-01
  6.19653735e-02 -1.18113382e-02 -7.62325456e-02  4.15039462e-02
  2.52122553e-02 -6.38112274e-02  1.56980962e-03  1.14513290e-02
 -2.48199297e-02 -3.11747671e-02 -1.18255137e-02  3.63621224e-03
 -4.21830423e-02 -1.10624069e-02  7.64678155e-03 -1.74592175e-02]"
0,"[-3.40389079e+02 -1.44651283e+01 -3.40825358e+01  3.75362329e+01
  2.13061610e+01  6.90525028e+00 -8.65692900e+00  1.01242257e+01
  7.72079406e+00 -9.27250189e+00  6.06960249e+00  5.06412497e+00
 -5.14028096e+00 -2.72326778e+00  2.17947240e+00  2.07607681e+00
  4.71306401e-01  6.25283117e+00  2.59164723e+00  4.56385037e-01
 -6.44256260e-02 -8.07699623e-02 -5.50653129e-02 -2.69394184e-02
 -9.71950045e-03 -9.96189256e-03 -2.44444571e-02 -4.27128265e-02
 -5.32918171e-02 -4.97997221e-02 -3.36997844e-02 -1.26776217e-02
  3.91069490e-03  9.80359603e-03  4.44331321e-03 -7.50161214e-03
 -1.90394898e-02 -2.45171917e-02 -2.22390191e-02 -1.48812229e-02]"
0,"[-2.98830501e+02 -1.72295139e-01 -4.05202006e+01  3.12837045e+01
  3.23959862e+01  1.48916912e+01 -1.33508104e+01  1.05598825e+01
  3.01264961e+00 -2.63499750e-01  9.28666014e-01  2.18560037e+00
  3.55399162e-01  1.12589167e+00 -1.04167901e+00  8.30776972e+00
 -3.69193118e+00  7.49287168e-01  9.04536449e+00  1.77086411e+00
  2.99799147e-02  3.91746596e-02  4.54157908e-02  1.37379610e-02
 -2.80714564e-03  4.03599767e-02  2.43665254e-02 -2.55930241e-02
 -1.10893481e-02  2.01034495e-02  5.08878633e-04 -2.49440334e-02
 -3.73057679e-03  9.12209915e-03 -2.38113379e-02 -2.06476483e-02
  9.53182652e-03 -1.17694431e-02 -3.13251030e-02 -7.02551760e-03]"
0,"[-3.07929004e+02 -8.27624816e+00 -3.65813534e+01  2.84439975e+01
  3.14574862e+01  7.17331339e+00 -1.39465945e+01  1.67095331e+01
  2.99173315e-01 -5.54451074e+00  1.69523436e+00  5.09221671e+00
 -1.65567830e+00  2.25471777e-01 -4.71719737e+00  1.12747649e+01
 -3.73008695e+00 -2.19809747e+00  9.23972511e+00  3.58352545e+00
 -2.28984955e-02 -3.37876372e-02 -2.59701658e-02 -7.48088208e-03
  4.21613588e-03  1.14203400e-02  1.95155289e-02  2.21385155e-02
  2.20591323e-02  2.03211257e-02  1.68886875e-02  1.97684014e-02
  2.05378678e-02  1.40156785e-02  1.50930679e-02  1.62322519e-02
  8.09061938e-03  6.26480061e-03  6.90598483e-03  2.37805443e-03]"
0,"[-2.86964647e+02 -2.08360590e+00 -6.10742170e+01  1.96267296e+01
  2.53385163e+01  1.63407183e+01 -7.49277053e+00  9.35864002e+00
 -6.86886174e+00 -1.68614103e+00  5.26482375e-01  1.21278854e+00
  2.49096353e+00  3.38996764e+00 -8.78658544e+00  5.30672852e+00
  2.37608992e+00 -8.27011678e-01  5.75356442e+00  5.26599964e+00
 -1.41699580e-01 -4.68416837e-02 -5.65155286e-02  5.24417161e-02
 -2.85847453e-02 -5.07886109e-02  5.07699878e-02 -1.96910564e-02
 -2.95865568e-02  2.78784409e-02 -3.55469965e-04 -2.33207413e-02
  3.17486957e-02  1.53027759e-02 -1.45778726e-02  3.22719041e-02
  2.15880547e-02 -6.89013719e-03  1.74374523e-02  2.41096278e-02]"
0,"[-3.18274647e+02 -2.98783705e+00 -5.10649839e+01  2.14094049e+01
  1.80457433e+01  1.16244623e+01 -4.19610956e+00  1.43282409e+01
 -8.49323202e+00 -2.48360908e+00  2.58370566e-01  4.58511372e-01
  4.53881107e+00  1.25199375e+00 -6.80903783e+00  6.77035744e+00
  8.76682196e-01  2.84119765e-01  3.74430219e+00  5.68880294e+00
 -1.85387886e-01 -3.23900798e-02 -2.32025069e-02 -3.17586501e-01
  7.93397574e-03  1.17210901e-01  7.89024770e-03  9.04162471e-04
  8.04124035e-02  1.33269499e-01  5.56876466e-02 -2.92803032e-03
  1.95121605e-02  5.91355561e-02  7.33678827e-02  2.59889239e-03
 -4.75978211e-02 -3.19353611e-02 -6.43593430e-03 -4.65424894e-02]"
0,"[-2.86587369e+02 -2.04028966e-01 -5.81737611e+01  2.18931307e+01
  2.63116127e+01  1.49854971e+01 -9.98397830e+00  1.04246342e+01
 -2.69935545e+00  1.10080406e+00  1.91346565e+00 -1.87154457e+00
  1.58391001e+00  3.46631781e+00 -4.58174911e+00  3.30275361e+00
 -4.68713231e-01  3.33757832e+00  4.88702760e+00  3.03458657e+00
 -4.63670408e-02  5.91097735e-02 -3.43862426e-02 -1.07548311e-02
  1.22013601e-02 -4.34189135e-02  1.96170972e-02 -2.91066835e-02
 -2.11774478e-02  4.25983823e-03 -5.35473332e-03 -1.95338738e-02
  2.81881022e-02  5.69194531e-03 -3.88739625e-02  5.80338295e-03
  1.45578222e-02 -2.89923353e-02  1.11645943e-02  1.90433450e-02]"
0,"[-3.30352542e+02 -8.39590139e+00 -3.19811941e+01  3.99098981e+01
  2.57749328e+01  1.47914485e+01 -1.82574064e+00  1.02076310e+01
 -5.25434359e+00  1.25338496e+01  2.89757115e+00 -5.42771740e+00
  4.63727350e+00  5.02129738e+00 -5.09412081e+00  4.70591650e+00
  4.79577374e+00 -1.25290090e+00  5.65260130e-01  7.14702457e+00
  1.82808190e+00  8.52558479e-02 -4.15849438e-01 -3.21439737e-01
  1.58121726e-02  4.31316556e-01 -9.26043933e-02 -6.24177726e-02
 -4.49426932e-02  3.91637911e-02  1.49494306e-01  1.06764613e-01
 -2.35910020e-01 -8.03939679e-02  1.07657478e-01  2.21660859e-02
 -9.52893083e-02 -2.78966349e-02 -1.22090956e-01 -4.78462725e-03]"
0,"[-3.02436412e+02 -8.31077631e+00 -4.49820419e+01  3.69914548e+01
  2.23348651e+01  6.27028820e+00 -5.94032794e+00  1.48366586e+01
 -6.04363269e+00  7.97692807e-01  2.66379398e+00 -8.89958138e-01
  1.33794173e+00  1.51772643e-01 -4.33496853e+00  4.97490063e+00
  2.62106523e-01 -2.07391887e-01  4.25338379e+00  3.47875368e+00
  4.83396626e-03  4.24931009e-03 -1.47390461e-03 -5.66873617e-03
 -6.01067847e-03 -4.83152572e-03 -4.46179113e-03 -4.81015187e-03
 -5.45168879e-03 -6.58966941e-03 -9.24787405e-03 -1.33103849e-02
 -1.53273313e-02 -1.26341435e-02 -7.36956333e-03 -3.73755733e-03
 -4.22215834e-03 -7.44677618e-03 -9.32854575e-03 -8.38446434e-03]"
0,"[-2.94875049e+02 -1.45924484e+01 -4.75694654e+01  3.46497724e+01
  3.23185659e+01  9.84336767e+00 -1.66838881e+01  1.65507158e+01
 -1.39717639e+00  2.91772944e+00  3.14734017e+00 -2.92759946e+00
  1.72234893e+00  4.57347096e+00 -4.51931309e+00  2.42975815e+00
 -2.01585089e+00  9.39992404e+00  6.82610058e-01  7.23985719e-01
 -3.68232200e-02  2.55855840e-02  3.58012805e-03 -2.67887597e-02
  5.75747091e-03  9.36199482e-03  9.17511026e-03 -1.71415112e-02
 -1.02661627e-03  3.57184250e-02 -3.11728360e-03 -2.11820761e-02
  2.60439266e-02  1.11476305e-02 -2.75973488e-03 -1.75383355e-03
 -1.47479377e-03  2.55934686e-02 -6.85960386e-03 -1.16724766e-02]"
0,"[-2.94028867e+02 -1.10239971e+01 -5.53329811e+01  2.59474447e+01
  2.13904251e+01  1.06122321e+01 -8.55794504e+00  1.28455213e+01
 -9.98836974e+00  7.47444351e+00  6.14283678e-04 -4.26008253e+00
  4.85932341e+00  5.93741841e-01 -1.62260272e+00  3.59286956e+00
 -3.69290877e-01  1.81348788e+00  6.60688573e+00  2.10960532e+00
  1.69444943e-01 -5.53643855e-02 -1.90269885e-01 -2.65954197e-03
  1.04923746e-01  1.93648199e-02 -1.40948730e-01 -6.20004967e-02
  2.13851028e-02  3.17790901e-02 -1.98328096e-02 -5.44461867e-02
 -1.54307007e-02  2.20638270e-02 -1.49784681e-02 -2.19689145e-02
 -2.34903027e-02  4.00490448e-03  4.60297236e-02  5.74777111e-03]"
0,"[-3.37538109e+02 -4.26103360e+00 -4.53678845e+01  2.29440120e+01
  3.28788994e+01  1.68807832e+01 -1.11598022e+01  3.46114359e+00
 -2.79013769e+00  1.34182079e+01  4.68921598e+00 -5.27497282e+00
 -2.83219422e+00  2.52471196e+00  2.24233381e+00  4.38562656e+00
 -5.42594041e+00 -3.37367483e-01  7.71227385e+00  3.11867535e+00
 -8.43868950e-01  9.67242877e-02  8.56771200e-01  3.50548901e-01
  3.41531153e-02  1.06766598e-01  2.20543906e-01  1.26147108e-01
  2.47427083e-01  8.47045784e-02 -4.93541498e-02  5.32960940e-02
  3.21517227e-03 -2.12040441e-02  1.01248690e-01  1.72718465e-01
 -2.26663315e-01 -2.09513098e-01  9.48636306e-02  3.84005418e-02]"
